sample_id	site_type	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19
8Mo2_2	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_6	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_7	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_11	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_12	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_13	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_14	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_15	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_16	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_17	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_18	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_19	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_20	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo2_21	Desert	2.470833	13.375	26.75	1389.733	26.7	-23.3	50	19.01667	-11.91667	19.0166	-15.2333	119	36	0	119.6564	89	2	89
8Mo3_2	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_3	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_5	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_6	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_7	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_8	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_9	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_10	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_11	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_12	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_13	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_14	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_15	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_16	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_17	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
8Mo3_18	Desert	3.554167	13.10833	26.0603	1402.72	28	-22.3	50.3	20.2333	-14.333	20.233	-14.3333	107	31	1	109.1567	76	3	76
