	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Desert	rab.win.Grassland	diff.btw	diff.win	effect	overlap
SV68	0.0303953590569687	0.411318181735312	0.0381077256077256	0.472211203926949	2.92793288156452	3.37307637591815	1.63571753039737	-1.74367325032902	1.71727985604292	-0.925349244956339	0.153125544200395
SV71	0.359592211101852	0.954362093467366	0.503774870962371	0.976353915509723	-0.280898374951932	0.211826798919877	-0.821338255573342	-1.79346642805492	6.25957691470082	-0.276256021574466	0.36875011471571
SV76	0.749266743709749	1	0.262284590409591	0.802360152208006	6.30265256345506	4.26557710762776	7.67669393858494	1.77647588481358	5.35681223928166	0.305187486463343	0.317757179312223
SV85	0.811894884206507	1	0.862827276889777	0.999639423076923	0.190001876546632	-0.0246310697667367	0.55995455916263	0.30447537583801	7.27900731616851	0.0447907825411111	0.489096582030921
SV95	0.396523258873171	0.98017684375391	0.15121336996337	0.580274352288533	3.38862323353107	2.5396846824822	6.46803740747743	3.2419779880931	5.7795878686872	0.486012380622601	0.271875234451884
SV107	0.276701703704147	0.901265171039547	0.145906177156177	0.572614496673285	2.24938473256657	0.507802944935559	4.00061873242215	2.99132114272358	5.59697904952621	0.477296930837507	0.267913011829584
SV146	0.00866642801710147	0.192369057575469	0.00344447219447219	0.143903579059829	0.319429580133994	1.96183256593562	-4.04729782185054	-6.2335470256131	3.69456731772974	-1.5693440939574	0.0437522183271527
SV175	0.163101531975712	0.699944097144353	0.0915907009657009	0.472010701688913	0.319892486718036	-0.724781290074681	4.30691826768686	4.48488576601093	5.1058256865912	0.738344399872158	0.221875327745886
SV210	0.713770430349897	1	0.166219197469197	0.600998527138748	5.58840809882108	5.16724664377733	8.48388961740392	2.89700177815887	4.35000698505016	0.407217381285969	0.303125189614005
SV221	0.322939871793401	0.893917410929587	0.163607226107226	0.612085397999586	1.23405368872112	-0.212590201786282	2.65571559774364	2.14663361903796	4.63564530239914	0.457215669652403	0.27500022959791
